,id,text,label,label_text
11859,4a4a11fdd9,Happy Mother`s day !!!! Show some love to your Beautiful and Amazing Mom!!  <3,2,positive
11860,28733ad979,Those houses were a bust. House 1 smelled like a bowling alley and was maaad gross and house 2 needed a new roof and basement,0,negative
11861,18180bb2ec,     Good morning to you !  Its so pretty outside today,2,positive
11862,f8b1806535, nope  het is LOST&found he ;-),0,negative
11863,61ef2a5b57,If you are new and in need of a few followers say 'TWEET ME' Person with lowest followers will get a shout out!  U have 30mins,1,neutral
11864,7a713e298e, i dont know,1,neutral
11865,73ee1f63b4,"Got stuck in a traffic jam today, i now have one sunburned arm",0,negative
11866,dac0a43072,On my way to CP.. Got some work there.,1,neutral
11867,84344df8c5,"now on pg 237, night",1,neutral
11868,c94e7297e1, why yes ... a bag of goodies  lol,2,positive
11869,a439c1e25c,"_at_work agree totally, think though if we can take a point off Everton and Liverpool beat Man City we are happy days",2,positive
11870,41e35b7e5a, i love electro house,2,positive
11871,f794210faa, wtf kinda best friend am I? I *still* haven`t met the hubby. That depresses me,0,negative
11872,f379c26ad2,_Bloggerific HA!  Nice try.  I will outright deny any accusations.  But good luck with that...,1,neutral
11873,b0ec446090, it was fine. i was still up playing inFamous. sorry to hear how things ended up again,1,neutral
11874,411d9edfa5,Drinks && din w/ Amy and Lori,1,neutral
11875,c567514034,  hahaha well its try its so ugly,0,negative
11876,f9182af73a, 2ND BREAKFAST !? I want more food =/ LOL. Tweet me what breakfast you`re having  LOOOOOOLDING`,2,positive
11877,d457d0aba6,I sadly have no voice after the Food Faire and The Academic Pep Rally!! I need my voice.,0,negative
11878,2486f3c1a1,_Dubai Enjoy sounds idyllic AND Geordiebird has lost her bikini...perfect holiday!,2,positive
11879,2b02082cc8,No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements,1,neutral
11880,10a0d14351, F...you very very much  willkommen im Twitterland,1,neutral
11881,0f5335f2c5,Sunshine is back....... having a hair day  new due,1,neutral
11882,fc409776c1,man iCant send love on Bebo. Cuz im on Skoo Comps. UGH! thiss sucks.,0,negative
11883,c2e650a02f,"ugh gone through 2 new phones and now my screen is black, which means no texting",0,negative
11884,941067fe64, they look nice atleast  haha. <3,2,positive
11885,c95a7e707c,Yum chocolate sorbet! She barely even shared  http://twitpic.com/67azl,2,positive
11886,a2fcd3e2ff, I have 3 computers all going now.  IE 7 on XP and IE 8 on Vista  all are still NO Shows!,0,negative
11887,26a60b0e07,"At school, it`s so boring",0,negative
11888,e852549bd4, yeah except the spurs aren`t in the champs like they usually are.,1,neutral
11889,f7904730f7,I hate Windows.  I miss my lovely Ubuntu   I`m such a nerd haha,1,neutral
11890,efc6ac1032,  you`re mean to me. You`re gonna have to have pizza tonight or it will go off.,0,negative
11891,cbe3eb46b4, i havent got a call,1,neutral
11892,32ec490f08,i ditched school ( i hate it ) and im taking a huge dump.......    it hurts REAL BAD!,2,positive
11893,b2125d70cd,: Started using the branch,1,neutral
11894,567bf61ac0," Yes, people skills and social manners are quite nice.  If you a few billion, guess you need MORE love to gently guide you.",2,positive
11895,2b71f1a8a9," Yay! Congratulations, oh newly minted graduate. You`ll have to let me buy you lunch and iced chocolates (PLURAL) to celebrate!",2,positive
11896,3f8b76fb4b,hey!! at home about to sleep i cant believe weekend finished so fast! happy mothers day!! good morning and have a great sleep,2,positive
11897,898eb920ac,This porridge tastes ****! I cba with today man.,0,negative
11898,85f2090f04, That is messed up. I hope your day gets better.,1,neutral
11899,8aef9288d8, Just read up on your Mom   Hope she`s okay!!,2,positive
11900,cf790d840c,Facebook Group: World Leaders  http://www.theatlantic.com/a/facebookhumor.mhtml,1,neutral
11901,3d890a18aa,FREE FREE FREE- just a pesky registration but after that  ENJOY http://bit.ly/rlQGu,2,positive
11902,ba03ec478e,This cigarette is so relaxing,2,positive
11903,235d69cca7,_princess69 hehehe! Barry Killer! U need a pic,1,neutral
11904,a40c7a29a0,sooo im 20 n im just now findin out i have asthma,0,negative
11905,9f0e28a438,to start **** or leave **** alone...tough decision,0,negative
11906,41fd07f670, Miss you my dear,0,negative
11907,b97a3861c5,DUCKED OFF! I`LL BE BACK IN GA TOMORROW.,1,neutral
11908,ac884e436b, I`m not giving up http://bit.ly/SnjEn,2,positive
11909,d685b8581a,shows how twitaddicted you can get,1,neutral
11910,77355a29b6,Complicated with a dream,0,negative
11911,2d16f3c07c, Thanks! and to you as well!,2,positive
11912,c63202a91d,  ah you say the nicest things,2,positive
11913,2dd635e929, hahaha.. sadly this one`s supposed to be done individually.. so no chance of social loafing lol,1,neutral
11914,1a5e619b83,My voice hurts. No We We Rock You the musical singing tonight..,0,negative
11915,e8512f65ed,That`s okay... I didn`t want to watch shelby anyway!,1,neutral
11916,0620ba8e49,"half of me wants to go to sleep, half of me dosen`t. shoot. my other half is  dying of sleepiness",1,neutral
11917,63549ea2e4,Going with Chantal to her aunt.,1,neutral
11918,353faaf262," thanks ALOT, stuck at work with it too",2,positive
11919,8510aebf67, i agree,2,positive
11920,6ec26d122e,feels great after solving a minor but long term problem with 3ds max just now!  Maybe I should try animating the avatar after all? xD,2,positive
11921,28931f81d4,I have fantastic friends,2,positive
11922,ed9674d53d, it`s a she and she`s way too stubborn right now. thanks for caring though,1,neutral
11923,86d25506a1,"gasp-- 10 followers! i feel almost famous. i used to think i would be famous when i grew up one day LOL. oh well, cheers to norm peeps!",2,positive
11924,b4139f5891," why do u feel ****? Nerves? I tripped over that plastic telescope at 6:40 am yesty, I fell into the wall my head still hurts",0,negative
11925,cf637549f3, and Radio X 96.1 is going all sports next month. Radio is dead.  #grandrapids,0,negative
11926,ce26df8553,Facebook Farm town become slower and slower,1,neutral
11927,77f651352c,rock pooling.  Can`t believe I get paid for this!,1,neutral
11928,7f91178253, Or nudge the partner! Good birthday/ christmas/ I just want to buy you something gift!,2,positive
11929,8d7c534b72," you too!  Cloudy day here in Madrid, typical Spring day",1,neutral
11930,c20f4e96ce,has a really really itchy eye,0,negative
11931,e7314c1552, Well I can tell you I didn`t marry my like. Maybe that`s why I`m stuck in situations like I am now,0,negative
11932,188b7274c6, Good morning! I certainly did,1,neutral
11933,ed00626f89, I have no idea  I`m watching Rafa too. Running to the comp ever to often to check live score. he`s 3-2 down in the third.,0,negative
11934,4bdcab31a5,i`m really tired today!!,0,negative
11935,09c45eaffc, better safe than sorry!  Glad everything is okay.,2,positive
11936,6bc20cdd81, im listening to people saying eww at out current frog disection  poor froggy.,0,negative
11937,a09faf93f5, just made my day: http://tinyurl.com/cumqmv,2,positive
11938,0b31c01ce9,  I kinda want to smack that darn skeleton though.,0,negative
11939,be05820002,Too bad the Red Devils.. disappointing to say the least,0,negative
11940,ceae6a78a2,fed up of pain now,0,negative
11941,f8cfa37a50,Hitting the docks soon.,1,neutral
11942,74bd281f00, i tried phoning you,1,neutral
11943,83277cc5e4,"Well, of course the envelope I have for the book I need to mail is too small...if it had fit....what fun would that be.",1,neutral
11944,80d2a6128e,needs a break from the computer... adios  <3,1,neutral
11945,c6720c0e57,Went shopping a lil... I deserve it... And now a night on the town in the big city of Norfolk,2,positive
11946,b0b5d43f86,is awake and does not want to go to work...,1,neutral
11947,9f229b39a9,here again in school bored wanting  2 go home,0,negative
11948,2970779b85,Well. The jag just took a **** on my way home from training  I hope it`s just the alternator.,1,neutral
11949,224211de86,"at home. didn`t see the Bloody movie, full booked  but Night at the museum was fun though.",1,neutral
11950,fef24b7b30, happiest of birthdays to you Kat,2,positive
11951,19b38437f4,just got back from the Sing It Loud concert // **** AMAZING,2,positive
11952,150073b9ca, Welcome back!,1,neutral
11953,b65b28546f, I`m so sorry!  I saw it too and it shocked me to the core.,0,negative
11954,f16837f474,i wish i was in cali wit mari nd lupita seeing vfc  not fair,0,negative
11955,5ea2dc2ec0, you can still stay if you want to!,1,neutral
11956,8f5d269520,Score two days I get more food stamps good cause i want a safeway pizza,2,positive
11957,146d31acf9,And I`m listening to 'Wrong' by Depeche Mode.,1,neutral
11958,3ddb3dd806,It`s hella itchy!  http://twitpic.com/66m7f,0,negative
11959,9de1831813, Per Taylor Dayne conversation.  It`s official I am now jealous of you.,1,neutral
11960,51a4acf014,_yst so u are very burnt  sorry back or front burnt?,0,negative
11961,7a837cdd87,Back from Worcester.  My work week starts on Friday at 2:30.,1,neutral
11962,51616871a6, thank you.  we had a blast,2,positive
11963,d09b53130b,sad day*Lakers please make me happy with a W,0,negative
11964,1b1c4d1036, I am very jealous.  I was supposed to go see it in Seattle with a friend this summer but she had to bail out because of work,0,negative
11965,04df364f16,Didn`t realize Animal Kingdom closes so early at 5:00 today. Now I`m stick in the exit traffic,0,negative
11966,d0f94d66ab,does not like ups much today...,0,negative
11967,bc622fca58, She must have a very adwancrd sense of humor!  That`s funny,2,positive
11968,7bd0ff5c7f, I`ve got 18 yr @ home & 26 out the house & they`re always here! AND they bring FRIENDS! WHY?  Hope you have a blessed Day!,2,positive
11969,ff9cde993c,"Ok, my job at walmart is a cart pusher  i hope i dont get sunburned",1,neutral
11970,d1cb12c5f7, I got you today,1,neutral
11971,b192e1c733, awww  well I am here...just in case...I am not like THE PERFECT FUNNY FRIEND but I`m here hehe,1,neutral
11972,14fe6188f0,Retweeting : Win an AT&T Pantech Matrix Pro http://tinyurl.com/d56mqf - it`s easy to enter! so go do it!,1,neutral
11973,eabb71a3dc, hurts to be you! Sunshine all weekend and you don`t get to play. That`s sad.,0,negative
11974,44e6ea482a,I made it six days in a row w/out an accident in the house and then pops took me to a strange place and didn`t give me time after b-fast,0,negative
11975,53344f1f7e,morning sunshiines,1,neutral
11976,644b710337,im such a sucker for great cottys,1,neutral
11977,b56c2694a7, it is so sad that me and my roommate fry chicken just about every night @ 330 4. We just finished tonight`s batch,0,negative
11978,ca776b4b27,_pollard I have no denial for this because it is the **** truth,2,positive
11979,9fc0ba21f9,Omega is tomorrow. Haven`t really planned anything for it. Make sure to come if you can. It`ll be awesome. Then move-in June 1st.,2,positive
11980,182a1c6ffd,"  we are at FOrt Belvoir, on base.  Hubs is stationed at the pentagon.  I cant wait for pug pups!!  I just looooove mine!",2,positive
11981,cf8dcb4bcb, Thank you so much for the Retweet  x,2,positive
11982,7525aecf0f,"Just joined, no one is following me",1,neutral
11983,416049b37b,http://twitpic.com/4wehl - graduation pic,1,neutral
11984,99b95fe7fa,wants to go home and see Erin,2,positive
11985,336cef98d2,"shopping with  tonight, cant wait!  Lucky ****  has already finished work  im stuck here forever!",1,neutral
11986,9a522ffbc0,big shout out to all my home girls you know who you are,1,neutral
11987,42df3695a8,"Ppl who smoke pot, are so f . . .n stupid. An instant turn off. drugs in general. why? seriously! ! ! why?",0,negative
11988,76390ef87f, i miss your dance friends too.,0,negative
11989,abb52e9f44,Gudluck to   !!,2,positive
11990,3e92853efb,  I can`t join your game... it`s a private beta,1,neutral
11991,f29a83756b, have you seen who`s knocked you off top spot on wefollow for #perth?,1,neutral
11992,81acf6ca39, do you ever respond to ppl?,1,neutral
11993,1ff50e3f2f,_meow YEAH U Better BE !!,1,neutral
11994,568ed53356,badminton marathon tonight!  please cooperate feet!,1,neutral
11995,6c86c96dbe,I`m missing one of my diamond earrings. This makes me sad.,0,negative
11996,fbfad74229," I love wearing my hood too, even though in Portsmouth I usually get terrified looks from pensioners when i do",1,neutral
11997,948e5f7b25, Well I`m obsessed w/all of them - but I watched the first one again last night  glorious! where can i get a wand?,1,neutral
11998,6021b57412, is this a new album?? about bloody time too!!,1,neutral
11999,fa78beca22, youre very welcome....you deserve it!!,2,positive
12000,126fe57139, Got it! Your in the rundown.,1,neutral
12001,e6c9c4b498,Im glad that wasnt my real diver theory test! I failed  i got 70% 35/50 questions right but i did have 35mins left lol x,1,neutral
12002,fac8f5cc3f, it sure is  Hope you`re having a great morning,2,positive
12003,0905f8247b,"and it`s off to work I go, only 9.5 days until the kiddo`s finish",1,neutral
12004,d774c51ca3,Locked out of my **** house!,1,neutral
12005,9a87c95e74, gah i forgot about separate bins. maybe this is a bad idea,0,negative
12006,a5460c6a39, Ten bucks says I know where your going and if it`s where I think it is....let me know if my boulder is still on the beach.,1,neutral
12007,b44a0e4a37, sorry didn`t get to see you,0,negative
12008,203930da05," Maybe if we pass a lay making the #swineflu illegal, law abiding citizens won`t get it",0,negative
12009,1f51b1de8e,last drops of the thesis... God let it end today.,1,neutral
12010,1c371586f6, Thanks for the link Geoff,2,positive
12011,f3d710af24," I need a hug because our pitching has been lackluster, our shortstops can`t field & Big Papi can`t get above the Mendoza line.",0,negative
12012,5a95ed997b,"Got caught in the rain with about 7 people  Now, probably just gunna watch Smallville till I fall asleep",1,neutral
12013,16242b3ff9,"#web20 .#prologue - Modern Liberalism, Misconstrued (2nd 1/2 of Bible  -- 'Christ -- without the Crucifiction'  Abstraction w/o `Skin`",0,negative
12014,df811fb3ee, n e uterus u wanna rub??? lol its ok u can tell me,1,neutral
12015,14909b38c3,My bet on Mumbai Indians today... Anyone to take a bet on this for 500 bucks??,1,neutral
12016,bdaa1f8325,I really despair over the whole copyright situation http://bit.ly/yLY0I ~ being visually impaired means you don`t deserve to read  #sccr18,0,negative
12017,33835a70d1," Happy Birthday!  What`s better than getting birthday greetings from strangers? Very little, that`s what! (I kid!) <3",2,positive
12018,a38a1338cc,Loving my boys,2,positive
12019,2838f92a2b,has just joined the twitter community,1,neutral
12020,a0368aca53, SOMEBODY ACTUALLY TOLD ME THAT!!  LOL,1,neutral
12021,000c90da5f, Yeahhh you do that lol,1,neutral
12022,e0af8c7859,I feel I owe it to  to listen to her new albums (everything released after `Chains`) since she was nice to me on Twitter!!,2,positive
12023,edeb12d8c2, Morning Amy  xxxxxxx,1,neutral
12024,7da2895744,More big hair rock for bank holiday Monday always seems fitting IMO  ? http://blip.fm/~5jfuu,1,neutral
12025,9d47870bab,"Got pulled over by a cop, got a warning",0,negative
12026,8fc003055d, http://twitpic.com/5ut6j - aww  he must be an amazing brother!,2,positive
12027,b9c7cea4dc,I am doing Geography Revision on Earthquakes!  How Boring!!,0,negative
12028,f2e59ef473," I have been subtly replacing it with 'penetration testing' when I see it, but nobody`s caught on yet.",1,neutral
12029,94dcf0ec77,Today is check in day for week 12 of the Artist`s Way! Hurray time to celebrate another good completed journey.,2,positive
12030,e86bed912a,Just recollecting my jog this a.m. - almost perfect except unkown type hanging out by my vehicle.  Too much mental noise- only 6 mile jog,1,neutral
12031,22691aa41c,"just came back from seeing the boat that rocked, it was an amazingly cool movie, definitely getting it on DVD once its out",2,positive
12032,5bcaf5aa9f, there`s a 9 year waiting list to get an appointment.,1,neutral
12033,756a6abdba," Loved your blog from the MusiCares event, good work",2,positive
12034,8d9d23964e,http://twitpic.com/4w3he The pretty flowers john mains brought the ladies 2nite!,2,positive
12035,470c463bb4,Saturday will be the worst Saturday I`ve had in ages,0,negative
12036,4c6e4651e1, Wish you were coming to Australia & New Zealand with the Sticky Tour Ant,1,neutral
12037,90dc2283ca,__ thank You! I almost forgot hoe to type on the keyboard how long I was anway from my PC..,1,neutral
12038,fcfe5a815e,"Chris pine, please be mine.  haha",1,neutral
12039,170874d02b, http://tinyurl.com/d4l3oe Desktop wallpaper like the inside of a monitor,1,neutral
12040,0346c4f66f," Don`t forget Nash, how disappointing as a Suns fan",0,negative
12041,c740727ac4,****. My arms feel like really sore jell-o,0,negative
12042,f85b917b5b," i hope that happens tomorrow, then ill be there ;) (Providing my dad gets better to take me  )",2,positive
12043,8b52f2f724,"_dizon it`s a little late but congratulations, leah  happy mothers day!",2,positive
12044,6ba366b057,What I`m gonna do  life is not good:`( no more Exit in this hallway I`m stuck in my world...,0,negative
12045,cd8fcbff2d," - I`m really thinking about staying till tomorrow .. I have to be back in Philly 2nite, but I wanna stay so bad.",0,negative
12046,717bab358a,I am sitting at the computer eating grapes  it`s hailing outside! o: I MISS SUMMER.,0,negative
12047,6f733fb778,"Oh, are we pushing the #GQMF trend tonight? Awesome. (I am woefully behind on my ontd_startrek reading  )",2,positive
12048,aaee08f683,I need followers!!!,1,neutral
12049,90fea7e19b,"following people around, though there are so many.. where are the webdesign twitters!",1,neutral
12050,49da9e138d,Use this link to start earning free cash http://tinyurl.com/coboyf  Just sign up and get paypal cashouts of minimum $1  !!,1,neutral
12051,c85674fa22,OMG JLO AND MARC ANTHONY WERE AT MY OLD SCHOOL GRADUATION  BRB UPSET,0,negative
12052,cd5791e778," YAY! Hope your day at work is wonderful, Sis! We have a Bank Holiday in England today so everyone is off work",2,positive
12053,0852733366," they can be a drag,,but for the most part they come in HANDY  hee hee",1,neutral
12054,126ade42b8, oh that`s cool   Thanks!!,2,positive
12055,3adae2c9ec,i wanna vote for Miley Cyrus for the mtv movie awards..but i don`t know where i could  somebody could send me a link? thaank you <3,2,positive
12056,43cc69ef03,"aww twiter i miss you.. today i`ll post a little more.. i mea, after the movie theater..ahah soo coold here",0,negative
12057,97da52887f," I`m glad you threw the tantrum!  I was going to, but I don`t know her well enough yet   Was she apologetic, darn her!?",1,neutral
12058,eee7661445,Eating pancakes  What is better than a day off with Stevie-J?,2,positive
12059,d5b224c4c1, A pleasure Murray,2,positive
12060,1dc37b5047,star trek was grtsat bggeting drunk now,2,positive
12061,2e8ba589b3,I am finally on a roll... now time to stop.   Is it weird when you love what you do?,1,neutral
12062,73f6f762d9, Good luck this week! I know you`ll handle it with grace,2,positive
12063,35d95a6bfa,http://twitpic.com/4wqfv - dark berry mocha frapp.. heaven.. TRY IT EVERYONE!!  here.. let me pass it to you,2,positive
12064,44fde8409c, Bummer- that is a bad experience.,0,negative
12065,812c63bc33, loved you in head over heels! One of my fave movies! you looked stunning last night,2,positive
12066,7daac1313d,iced coffee and vanilla ice cream UBER SICK MIX,0,negative
12067,0fcb5f9931,UP is the saddest movie i`ve ever seen,0,negative
12068,f7f6d017b7, Yes we did!  Thank You!!,2,positive
12069,a610d6b25b,Re-pinging : why didn`t you go to prom? BC my bf didn`t like my friends,0,negative
12070,03283f7566, miss chatting with you,0,negative
12071,af22813e51,_ I`m still waiting for them to recontinue their 'breathless' scent..  lol,1,neutral
12072,4c3ff92525, I **** miss that band so so much,0,negative
12073,f239f1daf6, the link sent me to a tax relief web page,1,neutral
12074,aa531ffed0, Just got back & saw yr tweet. It`s 7.30pm  monday here - mayday public holiday,1,neutral
12075,3a2a8b9a4a, I`m sorry you`re having a bad day   I was just looking back through. Do I need to give someone a knuckle sandwich?,0,negative
12076,943aea9981,It`s 4 am and I`m hungry,1,neutral
12077,6a6681e10c,cant decide on wht i wanna do with the rest of my day...i think i may go bk 2 sleep  woe is me! uugghh! lol,1,neutral
12078,bf1b3cbf17,It`s the final count down to bigger hair people   ? http://blip.fm/~5z4uq,1,neutral
12079,58cc3e2ff7,"SPGridView is looking prettier, but I`m pretty sure my code is very ugly.",1,neutral
12080,4e5a8e0e58, jennah can u just tell jay i said good night plz? im asking nicely!,1,neutral
12081,7a02ca882d,Dads should ask their 22 year old sons before drinking.,1,neutral
12082,0d39ba337b, Basket Case is mine  I miss it.. Going to have to listen a **** load now,0,negative
12083,8c83dbd5f2,dangit. LSU w/ a 7-spot in B7 now leads Southern 8-2.  Was intentionally not mentioning anything and it got jinxed anyhow.,0,negative
12084,d2754597c4,"can`t wait to watch the Tonight Show, this evening last one with Jay",1,neutral
12085,a3bb089082,Work...work....work....,1,neutral
12086,28a92363eb,"_s  Accept it, you can`t do anything, can you?",1,neutral
12087,2d66998b10,_Inovera Hi Jakki! Thanks for the hug - right back at ya,2,positive
12088,e5d7e79a19,short work week for me,1,neutral
12089,a53c94f0a9, nooo!! not too busy for you! EVER! SRSLY!  you are my pal! I`m not yet familiar with iphone twitter,2,positive
12090,443f6d754f,"...wait, I lied.",0,negative
12091,0994c1fc15," awww, we JUST missed you then!!  But I`ll see you tonight!!",0,negative
12092,f9c1f46fc1,Heading out to do a relay in the Belfast marathon,1,neutral
12093,1186f403fd,New comic posted. Introducing  'Joe! - The Mini Strip'  http://tinyurl.com/oasxx2 (via ) cute Mother`s day strip!,2,positive
12094,f3b81c3a12,morning to all,1,neutral
12095,3fb43f2203,Needs a new phone,1,neutral
12096,e7f066d4ab,fiiiinaaalllyyy home after driving all day. speeding ticket. torential rains. ... fun times,2,positive
12097,4828f724e8, Oh we`re friends now? You know you`re so up & down with me.  I retract my last statement thennnnnnnn.,1,neutral
12098,6e4e32db82,"im sosososo sad, i should be seeing cory lamb in a few hours  i love that kid.",1,neutral
12099,1d6fa7240f," ain`t got any at the moment, sorry",0,negative
12100,edffb44320,is TATTEDDDDD!!!!!!!!!!!!!,1,neutral
12101,76feb56ffd,"i have a degree,****!!! moving t o dallas in a few hours",1,neutral
12102,8767661278," BTW, `nathanfillion` is trying to beat his Flight Control score as well, maybe you should follow each other?",1,neutral
12103,897b21504b,A lovely couple of days with friends from Wolverhampton. At least the weather improved for their last day today. On call tomorrow,2,positive
12104,e5479bff15," i think thats what he is going for but he didnt have time to scan, do photo shop and stuff before work",1,neutral
12105,54bd2a795a,  Do u mean ur tired because u have 2 go 2 work or u got ur Wii 2 work & now ur tired?,1,neutral
12106,7a60d63a34,Why does flickr no longer recognize my e-mail addresses.  I can`t log in.,0,negative
12107,146c02f681," oh no! u must get 1!!!lol mum still isnt convinced, and we have 3",0,negative
12108,aa7ae1333d, rofl rofl. Have fun,2,positive
12109,332de63bbc,"unopened pack of goat cheese starin me in the face. starving, din not til 6",1,neutral
12110,d45b5ad722, haha good phone conversation cat lady! You`re gonna be homeless too  you didn`t tell me u were having coffee!! coming tomorrow?,2,positive
12111,0bf0e16979,Sitting here with my baby .. Libby has a fever 101.0  shes fussy,0,negative
12112,341c3b1591,"Gotta get up early to spend some time with my mommy before I go to work, so I`m off to bed. Goodnight twitter",2,positive
12113,335402efad,_Johnson: have a good night,2,positive
12114,7e0ce415f6,"mothers day, happy mothers day mom",2,positive
12115,6e580a9e43, Forgot about the traffic  Heading to Foxford in Mayo and the lovely Pontoon tomorrow,2,positive
12116,7cce315c62, lets hope retirment is not cancelled for any reason,2,positive
12117,746cc07a68,"Shipwrecked all weekend  license wasn`t suspended, it got cancelled. Can`t take the risk driving and no one lives near me",0,negative
12118,7c978f26e0,"listening to  after last nights Up from the Underground screening, awesome job ",2,positive
12119,93cc9e2e1d,I am officially a kindergarten cop,1,neutral
12120,5236d69815,morning all!!! have a blessed day!!!,2,positive
12121,6fd7193732, nothinbg home about to jump in the shower the streets is calling meeeeeeee   what is it 4 tonight  tell m,1,neutral
12122,7785792609,wow my trip to tampa has come to an end...,2,positive
12123,e7dd0a8ceb,"I hate mondays, but I love `s schedule. HELLO, DIGG REEL!",1,neutral
12124,afcb4baed5, they prob are sold out.    all i wanted was to see them for my bday lol,1,neutral
12125,f3b48f0f27,is excited about Taylor Swift on wednesday!!!,2,positive
12126,a70c8f9ccf," You lucky girl. Tell me all about it, `kay?",2,positive
12127,ca6d035cfc,"Just FYI, RUIN HOLLYWOOD IS CLOSED.  Last Friday was our Closing Night.",1,neutral
12128,4805c1b793,Tonight is my last night in my apartment...,1,neutral
12129,d081503cff,_Shan_West Im so excited to see u!! Its been forever  My lil Shan Shan gettin married!!  PS Did u really get a tattoo?? Lol,2,positive
12130,9a76a62744,waiting to be picked up. We`re off to aston this morning,1,neutral
12131,b5a8bbb329, It`s because we`re right,1,neutral
12132,514174445d,Goodnight Beautiful world  sweet dreams. olive juice!,2,positive
12133,4d717406ed,ahhh bank holiday slept late now going to dinner in my sisters whos a real 'monica'  hahah and im late il get cold dinner now,1,neutral
12134,23b009845d, sounds good!! Can`t wait,2,positive
12135,ed152aee65,is now writing 100-word newsbites  http://plurk.com/p/wyb4h,1,neutral
12136,92e19f588b," no I was trying to interview Dr Paul Twomey, CEO of ICANN. Phone issues cut the interview from 30 mins to 15.",0,negative
12137,1b9c6db26b,": What a let down! No MRI today, neurosurgeon didn`t order it--which means we have to come back to OkC soon & we no nothing new",0,negative
12138,ce0025d376," ack, no can see  either.  and weird, these tweets are in my mentions, but not my timeline (oh wait, new Twitter)",0,negative
12139,aefd7aebd6," i wnt there yesterday!  wish u could go with me someday u,u LOOVE YA <3",2,positive
12140,59e6f3eeff,I hate today.,0,negative
12141,a343a74b07,Man i hate church. Has to be done though. I like the way it makes other people feel good,1,neutral
12142,a8a3b9384a,This is Really Cool put in a topic and its a twitter show...If your a tweeter twittering twit u got to luv this http://bit.ly/a0nw,2,positive
12143,41af60f029," ahahaha, that happens to me all the time.  poor Angela!",0,negative
12144,0070c22eae,"I just got a call from my chimp buddies, want to join the party. Loads to prepare now. Wow this is great. Cup of tea first i think. Erm",2,positive
12145,c5a99d76bc," Sorry to hear that, dude",0,negative
12146,e4dd50f35f,"if one people did any wrong, the world blames all the people over there, this is the great world which we are living in!  ****!",0,negative
12147,1de4055802,"getting ready, waiting for cor, picking up josh, movies & out to dinner - then trailer perhaps? baccck to work tomorrow",1,neutral
12148,93ac58f3c5," I will take lots of pics! it is really pretty there, lots of palm trees.",2,positive
12149,a32c3e80ce," You`re a fine looking set of neighbours, I must say! Lots of compliments have been showered upon your header graphic too",2,positive
12150,9fb3a27a3a, no  the love of my life is. so i guess now im definately shooting for good,2,positive
12151,5c850058a4,"the day i was planing on doing my work, i havent ...... i leave everything to the last minuet ...",1,neutral
12152,c049aae1df,The stratus is going bye bye today  i loved that car in high school #fb,2,positive
12153,e8c2e81ff2,I`m holding Audrey (mine and Erica`s bean bag thing),1,neutral
12154,adfbcc6806,"i wanna see `up` tonight, but no one will go with me. whhhyyy",0,negative
12155,c9ba6af3a4,"There go my big plans... thanks, tonsils.",0,negative
12156,950eeead1d,"_10k much appreciated!  yeah, it sure is a challenge and a great reward. wouldn`t trade it for anything.",2,positive
12157,a30cb4a91b,"Note to self: Omelets are better when made with butter, not olive oil.  Also,  doesn`t like my cooking *spits in a napkin*",1,neutral
12158,cef1627082,awwww  i never noticed this http://bit.ly/RConp,1,neutral
12159,3b092c1024,"My grandpa just told me he feels useless. I said, 'Papa you`re in your 80`s, you just do what makes you happy', somehow I doubt it helped",1,neutral
12160,cfa79ad5e9," Thanks for all of the awesome tweets LeeLoo, glad you enjoyed the weekend.",2,positive
12161,fd68b6264e,unplugging for the rest of the day.  Have a good one everybody!!,2,positive
12162,11c3aa8182,Weather is back to being great! Shame I have to wait in for my delivery,1,neutral
12163,c68863089e,_tifullyTragic ... in London last night so give it a few hours & I`m sure a few will appear,1,neutral
12164,f8fc5fe63c,aww happy mother`s day,2,positive
12165,a348aea018,"napppinggg, then work 7 - 11",1,neutral
12166,1d5a6fd0b9, MICHELLEEEEEEEEEEEEMYBELLEEEEEEEEEEEEEEEEEE *snif snif*,1,neutral
12167,911dde31da,_c Oh yeah. Point taken,1,neutral
12168,ebf0d1be0c,phone was acting crazy today so i missed all my tweeties` updates  but i fixed it,1,neutral
12169,2bd6726389,HAPPY MOTHER`S DAY TO ALL OUR MOMS!,2,positive
12170,9367626fec,cry baby. janes joplin what is this? munsay music. but i dont know wich **** day i  am today,0,negative
12171,f03ab652b7,I have coffee and a Sociology paper to complete. Happy Mothers Day,2,positive
12172,ab174bf51d,odd i tried to call mitchel musso but it dosent work....,0,negative
12173,35d06c1169,Probably because it wasnt a command...bet you dont understand pay out on fantasy football either  ..droids   Look out for ,1,neutral
12174,4b4af46cf7,I`m no longer a sophomore.  Junior year is bringing new things. I`ll be on 24/7 now. Hit me up and check out  http://bit.ly/esGIQ,1,neutral
12175,7afd324b56,My belly is speaking to me! I need food!,1,neutral
12176,52cc790874,_01Xx   dont leave us !!! whats up ? ****,1,neutral
12177,a59f106002, yes we must I had so much fun at SXSW with you guys  PJ party in my room,2,positive
12178,a9e2af48b4," kk, awesome.",2,positive
12179,93dbc49383," Happy mother`s day! Hope you have a great one with Harlow, your mom and those you love  You`re such an awesome mommy! ^^",2,positive
